Cat Id,Item Code,Item Name,Item Desc,MRP,Unit,sale price,purchase price,Qty,Expiry,Free Item Code,Free Item Name,Free Item Qty,Free Item MRp
16,TRING DETERGENT..,TRING FLOWERY F 1KG,TRING FLOWERY F 1KG,60,ML,45,35,0,0000-00-00,,,,
16,TRING J&R,TRING FLOWERY 1KG,TRING FLOWERY 1KG,60,KG,53,42,0,0000-00-00,,,,
16,8901030559839,RIN SURF 1 KG,RIN SURF 1 KG,75,KG,67,64.94,0,0000-00-00,,,,
16,8901030556500,RIN POWDER 4KG,RIN POWDER 4KG,352,KG,322,310,0,0000-00-00,,,,
16,TRING LEMON,TRING LIME FLVR 1KG,TRING LIME FLVR 1KG,60,KG,53,42,0,0000-00-00,,,,
16,8901030434938,WHELL POWDER 500GM,WHELL POWDER 500GM,23,KG,20.8,20.19,0,0000-00-00,,,,
16,4902430653336,TIDE PLUS 4KG,TIDE PLUS 4KG,382,KG,375,358.98,0,0000-00-00,,,,
16,8901030559846,RIN POWDER 1KG,RIN POWDER 1KG,76,KG,72,70.38,0,0000-00-00,,,,
16,4902430653343,TIDE JS&RS 4KG,TIDE JS&RS 4KG,382,KG,375,354.83,0,0000-00-00,,,,
16,4902430668545,TIDE JS&RS 1KG,TIDE JS&RS 1KG,90,KG,87,81.83,0,0000-00-00,,,,
16,4902430668514,TIDE JS&RS 500G,TIDE JS&RS 500G,46,KG,44.5,41.94,0,0000-00-00,,,,
16,4902430668507,TIDE PLUS 500GM,TIDE PLUS 500GM,46,KG,44.5,41.94,0,0000-00-00,,,,
16,490243065305,TIDE PLUS 2 KG,TIDE PLUS 2 KG,192,KG,187,173.91,0,0000-00-00,,,,
16,4902430653305,TIDE PLUS 2 KG,TIDE PLUS 2 KG,192,KG,190,177.75,0,0000-00-00,,,,
16,4902430653701,TIDE PLUSS 6KG,TIDE PLUSS 6KG,568,KG,549,518.04,0,0000-00-00,,,,
16,8901030563522,RIN SURF 2 KG,RIN SURF 2 KG,150,KG,148,144.45,0,0000-00-00,,,,
16,4902430653312,TIDE J & R 2 KG,TIDE J & R 2 KG,192,KG,189,177.75,0,0000-00-00,,,,
16,4902430662970,TIDE J & R 4 KG,TIDE J & R 4 KG,332,KG,317,299.65,0,0000-00-00,,,,
16,4902430662963,TIDE Plus + 4 KG,TIDE Plus + 4 KG,332,KG,319,301.67,0,0000-00-00,,,,
16,4902430653718,TIDE JS&RS 6 KG,TIDE JS&RS 6 KG,568,KG,555,530.5,0,0000-00-00,,,,
16,4902430653112,TIDE JS&RS 2 KG,TIDE JS&RS 2 KG,192,KG,185,174.58,0,0000-00-00,,,,
16,4902430668538,TIDE PLUS DETERGENT 1 KG,TIDE PLUS DETERGENT 1 KG,90,KG,85.5,80.62,0,0000-00-00,,,,
16,8901030556494,RIN POWDER 4KG,RIN POWDER 4KG,352,KG,325,316.46,0,0000-00-00,,,,
16,8901030559792,RIN POWDER 500GM,RIN POWDER 500GM,40,KG,36,35.18,0,0000-00-00,,,,
16,4902430653190,TIDE JS&RS 110GM,TIDE JS&RS 110GM,10,KG,8.7,8.16,0,0000-00-00,,,,
16,8901030559808,RIN SURF 500 GM,RIN SURF 500 GM,40,KG,38,37.04,0,0000-00-00,,,,
16,4902430653275,TIDE PLUS 1KG,TIDE PLUS 1KG,96,KG,91,87.25,0,0000-00-00,,,,
16,4902430653183,TIDE PLUS 110GRM,TIDE PLUS 110GRM,10,GM,8.7,8.16,0,0000-00-00,,,,
16,4902430665605,TIDE NATURAL SURF 1 KG,TIDE NATURAL SURF 1 KG,66,KG,62,59.02,0,0000-00-00,,,,
16,8901030499793,SURF EXCEL 1KG,SURF EXCEL 1KG,185,KG,180,171.3,0,0000-00-00,,,,
16,8901030397489,SURF EXCEL 1KG,SURF EXCEL 1KG,185,KG,180,171.3,0,0000-00-00,,,,
16,8901030572722,RIN POWDER 1KG,RIN POWDER 1KG,76,KG,70,68.36,0,0000-00-00,,,,
16,8901030572739,RIN POWDER 1KG,RIN POWDER 1KG,76,KG,69.5,67.86,0,0000-00-00,,,,
16,4902430638845,TIDE PLUS NATURAL 140 GM,TIDE PLUS NATURAL 140 GM,10,KG,9.5,9.06,0,0000-00-00,,,,
16,8901030561405,SURF EXCEL 4KG,SURF EXCEL 4KG,479,KG,454,443.52,0,0000-00-00,,,,
16,8901030574740,WHEEL POWDER 1KG,WHEEL POWDER 1KG,46,KG,42.5,41.48,0,0000-00-00,,,,
16,8901030564185,Surf Excel QW 1KG,Surf Excel QW 1KG,192,KG,182,177.78,0,0000-00-00,,,,
16,8901030578328,RIN POWDER 1-KG,RIN POWDER 1-KG,70,KG,66.5,64.82,0,0000-00-00,,,,
16,8901030564246,SURF EXCEL QW 1KG,SURF EXCEL QW 1KG,195,KG,178,172.15,0,0000-00-00,,,,
16,4902430658545,TIDE J&R DETRGNT 1KG,TIDE J&R DETRGNT 1KG,90,KG,85,76.49,0,0000-00-00,,,,
16,8901023007804,EZEE COMBO 1KG,EZEE COMBO 1KG,320,GM,310,160.6,0,0000-00-00,,,,
16,8901030578311,RIN POWDER 1KG,RIN POWDER 1KG,70,KG,67.5,65.6,0,0000-00-00,,,,
16,8901030574405,WHEEL POWDER 500GM,WHEEL POWDER 500GM,24,KG,21.8,21.17,0,0000-00-00,,,,
16,8901030578410,WHEEL POWDER 4KG,WHEEL POWDER 4KG,180,KG,165,158,0,0000-00-00,,,,
16,4902430672191,TIDE JS&RS 4KG,TIDE JS&RS 4KG,382,KG,370,354,0,0000-00-00,,,,
16,4902430688802,TIDE PLUS 5+1,TIDE PLUS 5+1,480,KG,470,440,0,0000-00-00,,,,
16,8901030578335,RIN POWDER 500GM,RIN POWDER 500GM,35,GM,33,32.41,0,0000-00-00,,,,
16,8901030560835,SURF EXCEL 700GM,SURF EXCEL 700GM,77,gm,73.5,71.46,0,0000-00-00,,,,
16,8901030564239,SURF EXCEL Q-W 500GM,SURF EXCEL Q-W 500GM,98,GRM,93,90.73,0,0000-00-00,,,,
16,8901030564284,SURF EXCEL Q-W 500GM,SURF EXCEL Q-W 500GM,98,GM,93,90.75,0,0000-00-00,,,,
16,4902430688819,TIDE JASMINE 6KG,TIDE JASMINE 6KG,480,KG,470,437.75,0,0000-00-00,,,,
16,8901030575631,SURF EXCEL Q-W 1KG,SURF EXCEL Q-W 1KG,192,KG,182,177.78,0,0000-00-00,,,,
16,4902430668552,TIDE TELCOM PLUS 1KG,TIDE TELCOM PLUS 1KG,90,KG,86,82.5,0,0000-00-00,,,,
16,8901030560958,SURF EXCEL 3KG,SURF EXCEL 3KG,364,KG,346,337.4,0,0000-00-00,,,,
16,8901030584121,WHEEL POWDER 1KG,WHEEL POWDER 1KG,47,KG,44,41,0,0000-00-00,,,,
16,8901030582547,RIN DETERGENT 1KG,RIN DETERGENT 1KG,70,KG,66.5,64.81,0,0000-00-00,,,,
16,8901030574757,WHEEL POWDER 1KG,WHEEL POWDER 1KG,46,KG,44,41.6,0,0000-00-00,,,,
16,8901030583926,Sunsilk Black 340ml,Sunsilk Black 340ml,190,KG,187,170.13,0,0000-00-00,,,,
16,4902430699655,TIDE JS&RS 6KG,TIDE JS&RS 6KG,575,KG,565,525,0,0000-00-00,,,,
16,4902430653350,TIDE PLUS DETERGENT 4KG,TIDE PLUS DETERGENT 4KG,382,KG,372,350,0,0000-00-00,,,,
16,4902430699648,TIDE DETERGENT 6KG,TIDE DETERGENT 6KG,575,KG,565,525,0,0000-00-00,,,,
16,8901030588389,SURF EXCEL BLUE 1KG,SURF EXCEL BLUE 1KG,96,KG,94,88.89,0,0000-00-00,,,,
16,4902430653725,TIDE TELCOM 6 KG,TIDE TELCOM 6 KG,568,KG,555,535,0,0000-00-00,,,,
17,8901030341380,RIN YELLOWNESS 500G,RIN YELLOWNESS 500G,37,GRM,35,33,0,0000-00-00,,,,
17,8901030191084,VIM DW PDR 1KG,VIM DW PDR 1KG,22,KG,21,20.01,0,0000-00-00,,,,
17,8902102198277,EXO DISH SHINE 120ML,EXO DISH SHINE 120ML,21,ML,19,18.1,0,0000-00-00,,,,
17,4902430467728,ARIEL OXY BLUE 1KG,ARIEL OXY BLUE 1KG,165,KG,153,151.47,0,0000-00-00,,,,
17,4902430510899,TIDE + BAR 140G,TIDE + BAR 140G,10,GRM,9,8.57,0,0000-00-00,,,,
17,8901030341632,"SURF EXCL PWR VIN,B ,BL&LEM 200G","SURF EXCL PWR VIN,B ,BL&LEM 200G",27,GRM,26,25,0,0000-00-00,,,,
17,8901030390340,RIN YELLOWNESS 240G,RIN YELLOWNESS 240G,15,GRM,14,12,0,0000-00-00,,,,
17,8901030439322,VIM 500G,VIM 500G,43,GM,36,39.81,0,0000-00-00,,,,
17,8901030420719,SURF EXCEL BAR 150G,SURF EXCEL BAR 150G,15,GRM,14,13,0,0000-00-00,,,,
17,8901030439421,RIN 160G,RIN 160G,10,GRM,9,8,0,0000-00-00,,,,
17,8901030392597,ACT. WHEEL 115G,ACT. WHEEL 115G,5,GRM,4.5,4.6,0,0000-00-00,,,,
17,8901030406515,ACT. WHEEL OK 125+15G,ACT. WHEEL OK 125+15G,5,GRM,4.5,4.6,0,0000-00-00,,,,
17,8901030434860,VIM 3*150G,VIM 3*150G,32,GM,30,29.63,0,0000-00-00,,,,
17,8901030436918,VIM PWR OF 100LEM 300G,VIM PWR OF 100LEM 300G,22,GM,20.5,20.38,0,0000-00-00,,,,
17,8902102199427,EXO DISHSHINE RND 500G,EXO DISHSHINE RND 500G,45,GM,42,39.58,0,0000-00-00,,,,
17,8901030241635,ACT WHEEL L. BAR 1KG,ACT WHEEL L. BAR 1KG,60,KG,54,50.02,0,0000-00-00,,,,
17,8901030391200,VIM DBLE PWR CNS ORNG GEL 500ML,VIM DBLE PWR CNS ORNG GEL 500ML,94,ML,86,1,0,0000-00-00,,,,
17,8901030391194,VIM DBLE PWR CNSTRD GEL ORG 250ML,VIM DBLE PWR CNSTRD GEL ORG 250ML,50,ML,46,44,0,0000-00-00,,,,
17,8901030391163,VIM DBL PWR GEL LMN 500ML,VIM DBL PWR GEL LMN 500ML,105,ML,100,97.23,0,0000-00-00,,,,
17,8901030414329,RIN 4*250 =1KG,RIN 4*250 =1KG,65,kg,55,50,0,0000-00-00,,,,
17,8901030391187,VIM DUBLE PWR LIME 500ML,VIM DUBLE PWR LIME 500ML,105,ML,99.5,97.23,0,0000-00-00,,,,
17,8901396309116,DETTOL KITCHEN GEL 200ML,DETTOL KITCHEN GEL 200ML,40,ML,37,35.8,0,0000-00-00,,,,
17,4902430399296,TIDE BIG BAR 170G,TIDE BIG BAR 170G,10,GRM,9,8,0,0000-00-00,,,,
17,8901030418846,VIM 75G+15G,VIM 75G+15G,5,GRM,5,4.6,0,0000-00-00,,,,
17,8901030436826,ACT.WHL 135GM,ACT.WHL 135GM,5,GRM,5,4.47,0,0000-00-00,,,,
17,8902102199649,EXO DISH SHINE 3*200G=600G,EXO DISH SHINE 3*200G=600G,45,GRM,42,37.34,0,0000-00-00,,,,
17,8901030400162,RIN 2KG,RIN 2KG,145,KG,136,133.4,0,0000-00-00,,,,
17,8901030429132,RIN WHIT 500ML,RIN WHIT 500ML,45,ML,42,39.9,0,0000-00-00,,,,
17,8901190101732,FENA 107G,FENA 107G,5,ML,5,3.57,0,0000-00-00,,,,
17,8901030437014,VIM LQD 500ML,VIM LQD 500ML,94,GRM,86,1,0,0000-00-00,,,,
17,8901030407239,VIM 432 G,VIM 432 G,32,GM,30,1,0,0000-00-00,,,,
17,8901030391156,VIM DBLW PWR 250ML,VIM DBLW PWR 250ML,58,ML,55,50,0,0000-00-00,,,,
17,8901030391170,VIM DBLE PWR 250ML,VIM DBLE PWR 250ML,52,ML,48,44,0,0000-00-00,,,,
17,8901030427954,VIM DBLE PWR 750ML,VIM DBLE PWR 750ML,136,,128,126.8,0,0000-00-00,,,,
17,8901396308416,DETTOL KITCHAN LAMN FRSH 200ML,DETTOL KITCHAN LAMN FRSH 200ML,40,,37,1,0,0000-00-00,,,,
17,8901030388040,VIM DROP D W ACT JEL 1.5L,VIM DROP D W ACT JEL 1.5L,255,LTR,235,231,0,0000-00-00,,,,
17,8901396320203,DETOL H K DISH WASH,DETOL H K DISH WASH,94,GRM,88,84.33,0,0000-00-00,,,,
17,8901396311188,DETTOL ORG 225ML,DETTOL ORG 225ML,64,GRM,59,1,0,0000-00-00,,,,
17,8901030238543,VIM DROP 500G,VIM DROP 500G,92,GM,86,1,0,0000-00-00,,,,
17,8901030413506,VIM 125+20G,VIM 125+20G,10,GM,9,1,0,0000-00-00,,,,
17,8901030379284,VIM DROP 225ML,VIM DROP 225ML,35,ML,32,1,0,0000-00-00,,,,
17,8908000229006,RAJ WASHING SHOP 250G,RAJ WASHING SHOP 250G,60,GRM,54,1,0,0000-00-00,,,,
17,8901030412448,RIN 100G,RIN 100G,10,gm,9.5,9.1,0,0000-00-00,,,,
17,8901030397363,vim power,vim power,20,ml,18,17.5,0,0000-00-00,,,,
17,8901030427961,VIM DBLE PWR GEL 225ML,VIM DBLE PWR GEL 225ML,37,ML,34,32.9,0,0000-00-00,,,,
17,BHANDARI,SOAP,SOAP,50,1kg,42,1,0,0000-00-00,,,,
17,8901030433627,VIM 300G,VIM 300G,24,KG,23,21.3,0,0000-00-00,,,,
17,4902430424165,TIDE BAR 940G FULL,TIDE BAR 940G FULL,57,GRM,52,49,0,0000-00-00,,,,
17,MADHWAN-SOAP-1KG,MADHWAN SOAP 1 KG,MADHWAN SOAP 1 KG,35,kg,28,1,0,0000-00-00,,,,
17,8901030418860,VIM 320G,VIM 320G,22,ML,20,18.71,0,0000-00-00,,,,
17,4902430469937,TIDE N LMN CHN,TIDE N LMN CHN,41,GRM,39,1,0,0000-00-00,,,,
17,8901030392160,RIN SURF 6 G,RIN SURF 6 G,414,GRM,389,385,0,0000-00-00,,,,
17,8901030455650,RIN NEW 500G,RIN NEW 500G,40,GRM,38,35.19,0,0000-00-00,,,,
17,8901030453663,RIN RIN 4KG,RIN RIN 4KG,304,KG,286,281.48,0,0000-00-00,,,,
17,8901030427978,VIM DBLE PWR 500ML,VIM DBLE PWR 500ML,80,ML,74,73.6,0,0000-00-00,,,,
17,4902430461634,Tide 150g,Tide 150g,6,GM,5,1,0,0000-00-00,,,,
17,8901030402937,RIN 86G,RIN 86G,5,KG,4.5,4,0,0000-00-00,,,,
17,890022260373,chhokra DISHWASH 600G,chhokra DISHWASH 600G,37,GRM.,30,28,0,0000-00-00,,,,
17,8901030316166,LIfebuoy Handwash care 185ml,LIfebuoy Handwash care 185ml,37,ML,35,32.1,0,0000-00-00,,,,
17,8901190107482,Fena Detrg Pwdr 250gg,Fena Detrg Pwdr 250gg,10,GM,9,7.22,0,0000-00-00,,,,
17,4902430436366,Tide Plus 475+70g Free,Tide Plus 475+70g Free,40,GRM,38,35,0,0000-00-00,,,,
17,8901030341649,Surf Excel 384g,Surf Excel 384g,40,GRM,38,35,0,0000-00-00,,,,
17,8901030464621,Rin Fabric Whit. Ala 500ml,Rin Fabric Whit. Ala 500ml,45,ML,44,41.7,0,0000-00-00,,,,
17,TAJ-SOAP,Taj Soap Mills 1kg,Taj Soap Mills 1kg,62,GRM,50,46.03,0,0000-00-00,,,,
17,TAJ-DET-CAKE,Taj Detergent Cake 200g,Taj Detergent Cake 200g,12,GRM,9,7.16,0,0000-00-00,,,,
17,TAJ-DISHBAR,Taj DishWah Bar 200g,Taj DishWah Bar 200g,30,GRM,26,23.03,0,0000-00-00,,,,
17,8901030472794,Vim Bar 3 x 140g,Vim Bar 3 x 140g,30,GM,28,27.8,0,0000-00-00,,,,
17,8901030466137,Vim Liquid Antigerm,Vim Liquid Antigerm,97,ML,89,89.95,0,0000-00-00,,,,
17,8901030466120,Vim Liquid antigerm 225ml,Vim Liquid antigerm 225ml,49,ml,45,44,0,0000-00-00,,,,
17,8901396308409,Dettol Kitchen Dish Gel 200ml,Dettol Kitchen Dish Gel 200ml,52,GRM,48,42.8,0,0000-00-00,,,,
17,8901030480607,Vim Dble Power Lmn,Vim Dble Power Lmn,86,ml,80,79.66,0,0000-00-00,,,,
17,8901030480614,VIM LIQUID LEMON 250 ML,VIM LIQUID LEMON 250 ML,51,ml,48,47.23,0,0000-00-00,,,,
17,8901030431623,Wheel lmn & jsmine 225g,Wheel lmn & jsmine 225g,10,grm,9,8,0,0000-00-00,,,,
17,8901030437007,Vim Dble Pwr 225ml,Vim Dble Pwr 225ml,37,ML,35,34.28,0,0000-00-00,,,,
17,8901030471711,Vim Dish BAr 420g,Vim Dish BAr 420g,30,ML,28,27.8,0,0000-00-00,,,,
17,8901396320609,Dettol Kitchen Dish Gell 400ml,Dettol Kitchen Dish Gell 400ml,94,LTR,86,85,0,0000-00-00,,,,
17,8901030396427,Vim Bar,Vim Bar,42,gm,39,38,0,0000-00-00,,,,
17,8901030349454,Wheel Lmn Juice Pwdr 20g,Wheel Lmn Juice Pwdr 20g,10,gm,8,7,0,0000-00-00,,,,
17,8902102195252,Exo Dish Shine,Exo Dish Shine,47,gm,44,40.14,0,0000-00-00,,,,
17,8901030488504,Vim Bar 300gm,Vim Bar 300gm,23,gm,22,21.31,0,0000-00-00,,,,
17,8901030461521,Rin Bar 150gm,Rin Bar 150gm,10,ML,9.5,9.26,0,0000-00-00,,,,
17,8901030494086,Rin Bar 400gm,Rin Bar 400gm,62,gm,58,57.4,0,0000-00-00,,,,
17,8901030463778,Vim Bar 30/-,Vim Bar 30/-,30,GRM,28,27,0,0000-00-00,,,,
17,8901030381348,Vim Liqude 140ml,Vim Liqude 140ml,20,ml,19,18.52,0,0000-00-00,,,,
17,8901030499005,Vim Bar 30/-,Vim Bar 30/-,30,gm,28,27.8,0,0000-00-00,,,,
17,4902430575959,Tide Bar 69/-,Tide Bar 69/-,69,gm,65,60.95,0,0000-00-00,,,,
17,4902430576390,Tide Bar 10/-,Tide Bar 10/-,10,gm,9.5,9,0,0000-00-00,,,,
17,8901030500787,Vim Liquid 130ml,Vim Liquid 130ml,20,mtr,19,18.54,0,0000-00-00,,,,
17,8901030498992,Surf Execel Blue 3 kg,Surf Execel Blue 3 kg,344,GRM,324,318.52,0,0000-00-00,,,,
17,8901030506413,Vim Bar Soap,Vim Bar Soap,30,gm,29,27.8,0,0000-00-00,,,,
17,8901030507939,Rin Shakti Cake,Rin Shakti Cake,66,gm,63,61.12,0,0000-00-00,,,,
17,8901030509162,Vim Bar 130gm,Vim Bar 130gm,30,gm,28,27.78,0,0000-00-00,,,,
17,8901030512308,VIM BAR 300 GM,VIM BAR 300 GM,24,gm,23,22.24,0,0000-00-00,,,,
17,8901030512360,VIM LIQUID 120 ML,VIM LIQUID 120 ML,20,ml,19,18.52,0,0000-00-00,,,,
17,8901030509179,VIM BAR 30/-,VIM BAR 30/-,30,GM,27,25.97,0,0000-00-00,,,,
17,4902430462297,ARIEL DETERGENT 200 GM,ARIEL DETERGENT 200 GM,39,KG,36,35.42,0,0000-00-00,,,,
17,4902430594578,ARIEL DETERGENT 500 GM,ARIEL DETERGENT 500 GM,83,KG,80,75.55,0,0000-00-00,,,,
17,8901030519086,Vim Bar 30/-,Vim Bar 30/-,30,GM,28.5,27.27,0,0000-00-00,,,,
17,4902430612890,TIDE NATURAL SURF 1 KG,TIDE NATURAL SURF 1 KG,57,GRM,54,50.81,0,0000-00-00,,,,
17,8901030519673,VIM BAR,VIM BAR,24,GM,23,22.23,0,0000-00-00,,,,
17,8901030519680,Vim Tub 43/-,Vim Tub 43/-,43,,41,39.82,0,0000-00-00,,,,
17,8901030461514,RIN BAR 150GM,RIN BAR 150GM,10,ML,9.5,9.26,0,0000-00-00,,,,
17,4902430617512,TIDE BAR 72/-,TIDE BAR 72/-,72,gm,68,64.28,0,0000-00-00,,,,
17,8901030522016,VIM LIQUID 250ML,VIM LIQUID 250ML,53,ML,51,49.6,0,0000-00-00,,,,
17,8901030532016,VIM LIQUID 250ML,VIM LIQUID 250ML,53,ml,50,49.08,0,0000-00-00,,,,
17,8901030517709,LIFEBOUY RED POUCH 185ML,LIFEBOUY RED POUCH 185ML,42,ML,41,38.9,0,0000-00-00,,,,
17,8901030503412,RIN BAR 150GM 10/-,RIN BAR 150GM 10/-,10,gm,9.5,9.26,0,0000-00-00,,,,
17,4902430616188,TIDE PLUS 115GM,TIDE PLUS 115GM,10,gm,9,8.41,0,0000-00-00,,,,
17,4902430619363,TIDE BAR 135 GM,TIDE BAR 135 GM,10,gm,9.5,9.12,0,0000-00-00,,,,
17,8901030540417,VIM BAR 300GM,VIM BAR 300GM,23,KG,22,20.97,0,0000-00-00,,,,
17,8901030498435,VIM BAR 130GM,VIM BAR 130GM,17,KG,16,15.75,0,0000-00-00,,,,
17,8901030545375,VIM LIQUID 500 ML NEW,VIM LIQUID 500 ML NEW,105,ML,100,93.62,0,0000-00-00,,,,
17,8901030534720,VIM TUB BAR 250 GM,VIM TUB BAR 250 GM,26,GM,25,24.08,0,0000-00-00,,,,
17,8901030547386,VIM BAR 200 GM NEW,VIM BAR 200 GM NEW,47,GM,43,42,0,0000-00-00,,,,
17,8901030543777,VIM BAR 10 /-,VIM BAR 10 /-,10,GM,9.5,9.26,0,0000-00-00,,,,
17,8902102160724,PRIL KRAFT GEL 225ML,PRIL KRAFT GEL 225ML,52,ML,50,47.71,0,0000-00-00,,,,
17,8902102161035,PRIL NEW 425ML,PRIL NEW 425ML,85,ML,82,74.73,0,0000-00-00,,,,
17,8901030547379,VIM BAR 30/-,VIM BAR 30/-,30,GM,28.5,27.78,0,0000-00-00,,,,
17,8901030542848,VIM BAR 300 GM NEW,VIM BAR 300 GM NEW,23,KG,22,21.3,0,0000-00-00,,,,
17,8901030554520,VIM BAR 200 GM NEW,VIM BAR 200 GM NEW,47,KG,44.5,42,0,0000-00-00,,,,
17,8901030544293,VIM BAR 300GM,VIM BAR 300GM,24,GM,23,22.23,0,0000-00-00,,,,
17,4902430657891,TIDE BAR 10/--,TIDE BAR 10/--,10,gm,9.5,9.03,0,0000-00-00,,,,
17,8901030558184,RIN BAR 150GM,RIN BAR 150GM,10,GM,9,8.92,0,0000-00-00,,,,
17,4902430662550,TIDE BAR 75/-,TIDE BAR 75/-,75,PC,73,68.4,0,0000-00-00,,,,
17,8901030545306,VIM LIQUID 60ML,VIM LIQUID 60ML,10,ML,9.5,9.26,0,0000-00-00,,,,
17,8902102161233,EXO TOUCH&SHINE ROUND,EXO TOUCH&SHINE ROUND,40,GM,38,35.61,0,0000-00-00,,,,
17,4902430688260,TIDE BAR 10/-,TIDE BAR 10/-,10,PC,9.5,9.12,0,0000-00-00,,,,
17,4902430688420,TIDE BAR 78/-,TIDE BAR 78/-,78,PC,76,71.25,0,0000-00-00,,,,
17,8901190206369,NIP DISH BAR 30/-,NIP DISH BAR 30/-,30,GM,28,26.04,0,0000-00-00,,,,
17,8901030547157,LIFEBOUY CARE 10/-,LIFEBOUY CARE 10/-,10,GM,9.5,9.26,0,0000-00-00,,,,
17,8901030584442,VIM BAR SETT 30/-,VIM BAR SETT 30/-,30,GRM,28,26.75,0,0000-00-00,,,,
17,8901030576850,LIFEBOUY RED POUCH 185ML,LIFEBOUY RED POUCH 185ML,42,ML,40,38.89,0,0000-00-00,,,,
17,8901030577093,Lifebouy H.W 225 ml,Lifebouy H.W 225 ml,73,ML,70,63.08,0,0000-00-00,,,,
17,8902102161370,EXO DISH BAR,EXO DISH BAR,47,GRM,45,40,0,0000-00-00,,,,
17,8901030563218,RIN BAR 10/-,RIN BAR 10/-,10,GRM,9.5,9.26,0,0000-00-00,,,,
17,8902102160670,EXO DISH SHINE 30/-,EXO DISH SHINE 30/-,30,GRM,29,27,0,0000-00-00,,,,
18,A890560060A,Rafan Green Elachi 60G,Rafan Green Elachi 60G,10,GRM,9,7,0,0000-00-00,,,,
18,20593000119,Dumpling 500G Badam,Dumpling 500G Badam,320,GRM,290,1,0,0000-00-00,,,,
18,8480010102123,MAGAZ 250G,MAGAZ 250G,90,GRM,80,1,0,0000-00-00,,,,
18,8904000000126,Radika Kaju 250G,Radika Kaju 250G,175,GRM,160,1,0,0000-00-00,,,,
18,SORANTO-KAZU,Kaju Sabat 1KG,Kaju Sabat 1KG,650,GRM,555,552,0,0000-00-00,,,,
18,3033610063216,Magaz-1KG Labeyrle,Magaz-1KG Labeyrle,330,GRM,300,1,0,0000-00-00,,,,
18,74030601353,Sonato Kazu 1KG,Sonato Kazu 1KG,450,GRM,410,1,0,0000-00-00,,,,
18,41220108244,Saugi 500G,Saugi 500G,100,GRM,85,1,0,0000-00-00,,,,
18,SAUGI-250G,SAUGI 250 G,SAUGI 250 G,120,GRM,1,1,0,0000-00-00,,,,
18,SUJI-500,SUJI 500G,SUJI 500G,15,KG,12,11,0,0000-00-00,,,,
18,SUNDH-250,UNH 250G,UNH 250G,65,GRM,60,1,0,0000-00-00,,,,
18,ANAR-DANA-250,ANAR DANA 250G,ANAR DANA 250G,150,GRM,113,104,0,0000-00-00,,,,
18,890120700537,Dabur Honey 100G,Dabur Honey 100G,46,GRM,41,1,0,0000-00-00,,,,
18,890120700710,Dabut HONEY 20 G,Dabut HONEY 20 G,12,GRM,10,1,0,0000-00-00,,,,
18,8901207007170,Dabut Honey 20 G,Dabut Honey 20 G,12,GRM,9,1,0,0000-00-00,,,,
18,SHRI-RAM-GHACHAK,SHRI RAM GHACHAK 250G,SHRI RAM GHACHAK 250G,70,GM,35,32,0,0000-00-00,,,,
18,SHRI-RAM-RAWARI,SHRI RAM RAWARI 200G,SHRI RAM RAWARI 200G,60,GM,30,20,0,0000-00-00,,,,
18,MAGAJ,MAGAJ 1KG,MAGAJ 1KG,500,GM,420,400,0,0000-00-00,,,,
18,SOGI1KG,SOGI 1 KG,SOGI 1 KG,400,GM,252,200,0,0000-00-00,,,,
18,BADAM1KG,BADAM 1 KG,BADAM 1 KG,1200,GM,740,640.2,0,0000-00-00,,,,
18,SOGI250G,SOGI 250G,SOGI 250G,100,GM,63,55,0,0000-00-00,,,,
18,BADAM500G,BADAM 500G,BADAM 500G,510,GM,350,300,0,0000-00-00,,,,
18,BADAM250G,BADAM 250G,BADAM 250G,260,GM,166,160.05,0,0000-00-00,,,,
18,ACROTGIRI250G,ACROT GIRI 250G,ACROT GIRI 250G,1,GM,237,1,0,0000-00-00,,,,
18,ROSTED-KAJ250G,ROSTED KAJU 250G,ROSTED KAJU 250G,170,GM,160,1,0,0000-00-00,,,,
18,CASHEW250G,CAHSEW 250G,CAHSEW 250G,145,GM,1,1,0,0000-00-00,,,,
18,KAJU-CHARFAR1KG,KAJU CHARFAR 1KG,KAJU CHARFAR 1KG,950,GM,650,600,0,0000-00-00,,,,
18,KAJU-2FAR1KG,KAJU 2 FAR IK KG,KAJU 2 FAR IK KG,800,KG,648,509.04,0,0000-00-00,,,,
18,LONG250G,LONG 250G,LONG 250G,400,KG,338,254.52,0,0000-00-00,,,,
18,LONG500G,LONG 500 G,LONG 500 G,750,GRM,675,668.12,0,0000-00-00,,,,
18,ILACHI-CHOTI250G,ILACHI CHOTI 250G,ILACHI CHOTI 250G,400,GRM,335,290,0,0000-00-00,,,,
18,ILACHI(BLACK)250G,ILACHI 250G,ILACHI 250G,600,GRM,490,447.5,0,0000-00-00,,,,
18,ILACHI(BLACK)100G,ILACHI BLACK 100G,ILACHI BLACK 100G,300,GRM,185,168,0,0000-00-00,,,,
18,MAGAJ(NON)80G,MAGAJ NON 80G,MAGAJ NON 80G,90,GRM,45,37,0,0000-00-00,,,,
18,RAFAN-ILACHI,RAFAN ILACHI,RAFAN ILACHI,10,GRM,9,7,0,0000-00-00,,,,
18,KAJU1KG,KAJU 1KG,KAJU 1KG,850,KG,700,687.42,0,0000-00-00,,,,
